Rank,Release Group,Worldwide,Domestic,Foreign,Filename,Year,Domestic %,Foreign %
1652,Blue Is the Warmest Colour,19465835,2199787,17266048,2013.csv,2013,11.300758482746822,88.69924151725318
1653,Buried,19439764,1044143,18395621,2010.csv,2010,5.371171172654154,94.62882882734584
1654,The Edge of Seventeen,19370020,14431633,4938387,2016.csv,2016,74.50499792979048,25.495002070209534
1655,The Lost City of Z,19263938,8580410,10683528,2017.csv,2017,44.54130822057255,55.45869177942745
1656,Foxcatcher,19206513,12096300,7110213,2014.csv,2014,62.98019843581185,37.01980156418815
1657,Everybody Knows,19176163,2660165,16515998,2018.csv,2018,13.872248582784783,86.12775141721521
1658,My Annoying Brother,19162324,51996,19110328,2016.csv,2016,0.27134495794977687,99.72865504205022
1659,Oolong Courtyard: KungFu School,19129015,37727,19091288,2018.csv,2018,0.19722395533695805,99.80277604466305
1660,Shame,19123767,3909002,15214765,2011.csv,2011,20.44054395768365,79.55945604231634
1661,Norwegian Wood,19115721,13000,19102721,2010.csv,2010,0.0680068515333531,99.93199314846665
1662,Les Misérables,19082469,330181,18752288,2013.csv,2013,1.730284482579272,98.26971551742074
1663,Always Miss You,19015465,91884,18923581,2019.csv,2019,0.48320669518205317,99.51679330481795
1664,Memoir of a Murderer,19015346,91335,18924011,2017.csv,2017,0.4803225773541013,99.5196774226459
1665,Jo Nesbø's Headhunters,18962444,1200010,17762434,2011.csv,2011,6.32835092354129,93.6716490764587
1666,The Turning,18714343,15472775,3241568,2020.csv,2020,82.67869729650675,17.321302703493252
1667,Pina,18705853,3524826,15181027,2011.csv,2011,18.843439002754913,81.15656099724508
1668,13 Assassins,18689058,802778,17886280,2010.csv,2010,4.295443890216403,95.7045561097836
1669,Glee: The 3D Concert Movie,18663238,11862398,6800840,2011.csv,2011,63.560235367517684,36.439764632482316
1670,The Drop,18658381,10724389,7933992,2014.csv,2014,57.477596796849625,42.522403203150375
1671,Greta,18653107,10532219,8120888,2019.csv,2019,56.463617562478994,43.536382437521
1672,Peppa Celebrates Chinese New Year,18653040,131225,18521815,2019.csv,2019,0.7035046298083315,99.29649537019168
1673,Gekijouban Fate/Stay Night: Heaven's Feel - III. Spring Song,18650994,0,18650994,2020.csv,2020,0.0,100.0
1674,Admission,18637201,18007317,629884,2013.csv,2013,96.62028649044457,3.3797135095554314
1675,Detective K: Secret of the Living Dead,18603476,104013,18499463,2018.csv,2018,0.5591051908793819,99.44089480912062
1676,Battle of the Sexes,18598607,12638526,5960081,2017.csv,2017,67.95415377076358,32.04584622923641
1677,Black Christmas,18529730,10429730,8100000,2019.csv,2019,56.286465048330435,43.71353495166956
1678,Airpocalypse,18491089,105678,18385411,2018.csv,2018,0.5715077137966292,99.42849228620338
1679,Motherless Brooklyn,18477736,9277736,9200000,2019.csv,2019,50.21035044553077,49.78964955446923
1680,Zero,18412196,1035388,17376808,2018.csv,2018,5.6233813717820516,94.37661862821794
1681,Repo Men,18409891,13794835,4615056,2010.csv,2010,74.93164951384014,25.068350486159858
1682,The Wasted Times,18345372,386540,17958832,2016.csv,2016,2.1070164180917126,97.89298358190828
1683,Fabricated City,18307490,104874,18202616,2017.csv,2017,0.5728475066762292,99.42715249332377
1684,Asura,18300843,175702,18125141,2016.csv,2016,0.9600759921277944,99.0399240078722
1685,Chappaquiddick,18263470,17395520,867950,2018.csv,2018,95.24761723812615,4.7523827618738395
1686,The Case for Christ,18175663,14682684,3492979,2017.csv,2017,80.78210957146378,19.217890428536226
1687,Sorry to Bother You,18170707,17493096,677611,2018.csv,2018,96.27086056695538,3.729139433044625
1688,Hell Fest,18159691,11107431,7052260,2018.csv,2018,61.16530837446518,38.834691625534816
1689,The Lighthouse,18113964,10867104,7246860,2019.csv,2019,59.99296454381824,40.00703545618176
1690,Blinded by the Light,18096691,11901145,6195546,2019.csv,2019,65.76420517983095,34.235794820169055
1691,Dead Man Down,18074539,10895295,7179244,2013.csv,2013,60.27979468798623,39.72020531201377
1692,Kalank,17987034,2729336,15257698,2019.csv,2019,15.173908049542797,84.82609195045721
1693,Dope,17986781,17506470,480311,2015.csv,2015,97.32964447612945,2.670355523870558
1694,Cantinflas,17966873,6382924,11583949,2014.csv,2014,35.52607067462435,64.47392932537565
1695,We Have a Pope,17877523,548115,17329408,2011.csv,2011,3.0659448739067487,96.93405512609326
1696,Dil Dhadakne Do,17870077,3066100,14803977,2015.csv,2015,17.157732448494766,82.84226755150523
1697,The Old Man & the Gun,17860397,11277120,6583277,2018.csv,2018,63.14036580485865,36.859634195141346
1698,The Quiet Ones,17835162,8509867,9325295,2014.csv,2014,47.71398768343119,52.28601231656881
1699,Unforgettable,17768012,11368012,6400000,2017.csv,2017,63.980213430742836,36.01978656925716
1700,The Children Act,17696794,547750,17149044,2018.csv,2018,3.095193400567357,96.90480659943265
1701,Regression,17671101,55039,17616062,2015.csv,2015,0.31146333213759575,99.68853666786241
1702,Before I Go to Sleep,17669776,3242457,14427319,2014.csv,2014,18.350300535784946,81.64969946421505
1703,Neerja,17618280,1585687,16032593,2015.csv,2015,9.000237253579805,90.9997627464202
1704,Operation Finale,17612099,17612099,0,2018.csv,2018,100.0,0.0
1705,Little Boy,17572289,6485961,11086328,2015.csv,2015,36.91016577293943,63.08983422706057
1706,Toilet: A Love Story,17567417,1830715,15736702,2017.csv,2017,10.421082393615407,89.57891760638459
1707,Loving Pablo,17535962,22017,17513945,2018.csv,2018,0.12555341988081406,99.87444658011918
1708,Addicted,17534314,17390770,143544,2014.csv,2014,99.18135377295056,0.8186462270494301
1709,Machete Kills,17496820,8008161,9488659,2013.csv,2013,45.76923692419537,54.23076307580463
1710,Fate/Stay Night: Heaven's Feel - I. Presage Flower,17422935,193833,17229102,2017.csv,2017,1.1125163469874622,98.88748365301254
1711,Stolen,17415418,304318,17111100,2012.csv,2012,1.7474056608919752,98.25259433910803
1712,Kapoor & Sons,17412627,2607036,14805591,2016.csv,2016,14.972100418851216,85.02789958114877
1713,Billy and Buddy,17400053,894,17399159,2013.csv,2013,0.005137915384510611,99.99486208461549
1714,Fruitvale Station,17385830,16101339,1284491,2013.csv,2013,92.61185114544432,7.388148854555693
1715,Fate/stay night [Heaven's Feel] II. lost butterfly,17295864,420595,16875269,2019.csv,2019,2.431766345988845,97.56823365401117
1716,While We're Young,17287309,7587485,9699824,2015.csv,2015,43.89049215236449,56.10950784763551
1717,Legend of the Naga Pearls,17274695,13588,17261107,2017.csv,2017,0.07865840757246365,99.92134159242754
1718,My Afternoons with Margueritte,17107143,666557,16440586,2010.csv,2010,3.8963665645397363,96.10363343546027
1719,Digimon Adventure: Last Evolution Kizuna,17040162,0,17040162,2020.csv,2020,0.0,100.0
1720,Melancholia,17039814,3030848,14008966,2011.csv,2011,17.786860819020678,82.21313918097933
1721,Beyond Outrage,17027515,3878,17023637,2012.csv,2012,0.02277490285576022,99.97722509714424
1722,Chinese Puzzle,16968297,338523,16629774,2013.csv,2013,1.9950322651707475,98.00496773482925
1723,The Nutcracker in 3D,16918946,195459,16723487,2010.csv,2010,1.1552670006748649,98.84473299932513
1724,Calvary,16887741,3600006,13287735,2014.csv,2014,21.317273873397276,78.68272612660272
1725,The Last Godfather,16863629,164247,16699382,2010.csv,2010,0.9739718538637205,99.02602814613628
1726,The Cold Light of Day,16863583,3763583,13100000,2012.csv,2012,22.31781348008902,77.68218651991099
1727,The Pyramid,16861137,2756333,14104804,2014.csv,2014,16.347254636505237,83.65274536349476
1728,Monkey Kingdom,16839663,16432322,407341,2015.csv,2015,97.58106204381882,2.4189379561811895
1729,Hit and Run,16816647,13749300,3067347,2012.csv,2012,81.76005597310807,18.239944026891923
1730,Hardcore Henry,16810562,9252038,7558524,2016.csv,2016,55.03705349053768,44.96294650946233
1731,The Birth of a Nation,16779212,15861566,917646,2016.csv,2016,94.53105425928226,5.468945740717741
1732,102 Not Out,16758596,1343797,15414799,2018.csv,2018,8.018553582889641,91.98144641711036
1733,Baaghi 3,16726510,721439,16005071,2020.csv,2020,4.313147213614794,95.6868527863852
1734,Love Is All You Need,16722143,1631709,15090434,2012.csv,2012,9.757774467064419,90.24222553293558
1735,Delhi Belly,16706074,1532594,15173480,2011.csv,2011,9.173872927894369,90.82612707210563
1736,Pride,16699029,1446634,15252395,2014.csv,2014,8.662982739894638,91.33701726010536
1737,Mai wei,16653488,70177,16583311,2011.csv,2011,0.42139520561698546,99.57860479438303
1738,Beautiful Boy,16636604,7649973,8986631,2018.csv,2018,45.98277989907075,54.01722010092925
1739,Nothing to Lose 2,16610713,1150551,15460162,2019.csv,2019,6.926559985715243,93.07344001428476
1740,Belle,16607575,10726630,5880945,2014.csv,2014,64.5887795177803,35.411220482219704
1741,Upgrade,16593554,11977130,4616424,2018.csv,2018,72.17941376512832,27.820586234871687
1742,Tazza: One-Eyed Jack,16572611,97655,16474956,2019.csv,2019,0.5892553683906537,99.41074463160935
1743,Battle of the Year,16549477,8888355,7661122,2013.csv,2013,53.707769737980236,46.292230262019764
1744,"Tomorrow, When the War Began",16533595,4936,16528659,2010.csv,2010,0.029854366216179845,99.97014563378383
1745,Silent House,16527747,12754783,3772964,2012.csv,2012,77.17194001094039,22.82805998905961
1746,Pride and Prejudice and Zombies,16457494,10938134,5519360,2016.csv,2016,66.46293779599738,33.53706220400262
1747,Poms,16418218,13631124,2787094,2019.csv,2019,83.02438181780751,16.97561818219249
1748,Forever My Girl,16376066,16376066,0,2018.csv,2018,100.0,0.0
1749,Before I Fall,16373843,12241122,4132721,2017.csv,2017,74.76022580648905,25.239774193510954
1750,The Single Moms Club,16365451,15973881,391570,2014.csv,2014,97.60733755519479,2.392662444805218
1751,Little Q,16360233,1652,16358581,2019.csv,2019,0.01009765569964682,99.98990234430035
1752,Playmobil: The Movie,16349303,1115008,15234295,2019.csv,2019,6.819911527726901,93.1800884722731
1753,Macbeth,16322067,1110707,15211360,2015.csv,2015,6.804940820301743,93.19505917969826
1754,Gangnam 1970,16191434,18022,16173412,2015.csv,2015,0.11130576822287637,99.88869423177712
1755,In the House,16190771,389757,15801014,2012.csv,2012,2.407278813343725,97.59272118665628
1756,Scouts Guide to the Zombie Apocalypse,16137046,3703046,12434000,2015.csv,2015,22.94748369683026,77.05251630316974
1757,The Space Between Us,16080475,7885294,8195181,2017.csv,2017,49.03644948299102,50.96355051700898
1758,Unfriended: Dark Web,16024987,8866745,7158242,2018.csv,2018,55.33074691417846,44.66925308582154
1759,Sea Rex 3D: Journey to a Prehistoric World,16004150,6096582,9907568,2010.csv,2010,38.09375693179582,61.90624306820418
1760,The Kitchen,15980032,12180032,3800000,2019.csv,2019,76.2203229630579,23.779677036942104
1761,The Words,15950164,11494838,4455326,2012.csv,2012,72.06720883873044,27.932791161269567
1762,Wonder Wheel,15889124,1404061,14485063,2017.csv,2017,8.836616795236791,91.1633832047632
1763,The Hunt,15843274,613308,15229966,2012.csv,2012,3.8710938155838246,96.12890618441618
1764,"I, Daniel Blake",15793051,260354,15532697,2016.csv,2016,1.648535169043651,98.35146483095635
1765,Finding Your Feet,15775555,1418682,14356873,2018.csv,2018,8.992913403046677,91.00708659695333
1766,I Still Believe,15756972,9868521,5888451,2020.csv,2020,62.629552175379885,37.370447824620115
1767,I Hate Luv Storys,15719212,847993,14871219,2010.csv,2010,5.394627924096959,94.60537207590303
1768,The Brand New Testament,15709652,127910,15581742,2015.csv,2015,0.8142128164264872,99.18578718357351
1769,Feng Shui,15702302,64147,15638155,2018.csv,2018,0.4085197189558576,99.59148028104414
1770,Judy Moody and the Not Bummer Summer,15691640,15013650,677990,2011.csv,2011,95.6792916482917,4.320708351708298
1771,Out of the Furnace,15660668,11330849,4329819,2013.csv,2013,72.3522713079672,27.647728692032803
1772,The Divine Move 2: The Wrathful,15642991,67578,15575413,2019.csv,2019,0.4320017827792652,99.56799821722073
1773,Vampire Academy,15642346,7791979,7850367,2014.csv,2014,49.81336559106927,50.18663440893073
1774,Tully,15636462,9369755,6266707,2018.csv,2018,59.92247479001323,40.07752520998676
1775,The Conspirator,15623183,11538204,4084979,2011.csv,2011,73.85309382857514,26.14690617142486
1776,Paranoia,15500644,7388654,8111990,2013.csv,2013,47.66675500708229,52.33324499291771
1777,Chronicles of Evil,15460494,105057,15355437,2015.csv,2015,0.6795190373606432,99.32048096263935
1778,Our Little Sister,15407615,64441,15343174,2015.csv,2015,0.4182412398025262,99.58175876019747
1779,Anonymous,15395087,4463292,10931795,2011.csv,2011,28.99166467847827,71.00833532152173
1780,Miss Bala,15383580,15006824,376756,2019.csv,2019,97.5509211769952,2.4490788230047884
1781,When Harry Met Sejal,15360368,1664648,13695720,2017.csv,2017,10.837292439868628,89.16270756013137
1782,Apollo 11,15342353,9039891,6302462,2019.csv,2019,58.921151142852736,41.07884885714727
1783,The Dead Don't Die,15322395,6563605,8758790,2019.csv,2019,42.83667794754019,57.16332205245982
1784,The Negotiation,15229193,110986,15118207,2018.csv,2018,0.72877138007247,99.27122861992753
1785,Attack on Titan Part 2,15186410,305934,14880476,2015.csv,2015,2.014524828448593,97.9854751715514
1786,Spectacle,15159762,2065487,13094275,2015.csv,2015,13.624798331266676,86.37520166873333
1787,Extraordinary Measures,15134293,12068313,3065980,2010.csv,2010,79.74150493848639,20.25849506151361
1788,Irreplaceable,15130912,8494,15122418,2016.csv,2016,0.056136735181593816,99.94386326481842
1789,Three,15121228,119550,15001678,2016.csv,2016,0.7906103922247585,99.20938960777525
1790,War of the Buttons,15082409,47771,15034638,2011.csv,2011,0.3167332221265184,99.68326677787348
1791,Ip Man 2,15061802,205675,14856127,2010.csv,2010,1.3655404579080246,98.63445954209197
1792,Hanyo,15038301,157961,14880340,2010.csv,2010,1.050391264279123,98.94960873572087
1793,Journey to the South Pacific,14994876,7653913,7340963,2013.csv,2013,51.0435231341693,48.9564768658307
1794,Blue Valentine,14892418,9706328,5186090,2010.csv,2010,65.1763064936802,34.82369350631979
1795,Gold,14880939,7227038,7653901,2017.csv,2017,48.565739030312535,51.434260969687465
1796,School of Life,14880497,6300,14874197,2017.csv,2017,0.0423372955889847,99.957662704411
1797,Emperor,14858240,3346265,11511975,2013.csv,2013,22.521274390506544,77.47872560949345
1798,The Take,14857808,50269,14807539,2016.csv,2016,0.33833389151347226,99.66166610848653
1799,Somewhere,14788642,1785645,13002997,2010.csv,2010,12.074435232119352,87.92556476788064
1800,Dabangg 3,14784628,202000,14582628,2019.csv,2019,1.3662839538471985,98.6337160461528
1801,Seondal: The Man Who Sells the River,14777982,97477,14680505,2016.csv,2016,0.6596096814842514,99.34039031851574
1802,A Royal Affair,14758997,1546761,13212236,2012.csv,2012,10.480122734627564,89.51987726537244
1803,Made in India,14751915,790628,13961287,2018.csv,2018,5.359494004676681,94.64050599532332
1804,Sword Master,14714624,75526,14639098,2016.csv,2016,0.5132716948798691,99.48672830512012
1805,Inherent Vice,14710975,8110975,6600000,2014.csv,2014,55.13553656368799,44.86446343631201
1806,The Way Back,14690514,13590514,1100000,2020.csv,2020,92.51217486331656,7.4878251366834405
1807,"Hello, My Name Is Doris",14659448,14444999,214449,2016.csv,2016,98.5371277281382,1.4628722718618055
1808,Beyond the Lights,14618727,14618727,0,2014.csv,2014,100.0,0.0
1809,Megan Leavey,14510490,13406883,1103607,2017.csv,2017,92.39441948548946,7.605580514510536
1810,A United Kingdom,14459330,3902185,10557145,2016.csv,2016,26.9873154565253,73.01268454347469
1811,Serenity,14454622,8547045,5907577,2019.csv,2019,59.13018687033117,40.869813129668835
1812,America: Imagine the World Without Her,14444502,14444502,0,2014.csv,2014,100.0,0.0
1813,RBG,14441292,14017361,423931,2018.csv,2018,97.06445240495103,2.9355475950489747
1814,Unfinished Business,14431253,10219501,4211752,2015.csv,2015,70.81506366772172,29.184936332278284
1815,45 Years,14430249,4247285,10182964,2015.csv,2015,29.43320659262359,70.56679340737641
1816,Do You Believe?,14410698,12985600,1425098,2015.csv,2015,90.11083293814082,9.889167061859183
1817,Woodlawn,14401617,14394097,7520,2015.csv,2015,99.94778364123972,0.05221635876026977
1818,Eighth Grade,14347433,13539709,807724,2018.csv,2018,94.37025424687468,5.629745753125316
1819,Tall Tales from the Magical Garden of Antoon Krings,14340726,220,14340506,2017.csv,2017,0.0015340924859731648,99.99846590751402
1820,The Other Side of the Door,14332467,3000342,11332125,2016.csv,2016,20.933883887540087,79.06611611245992
1821,Beginners,14311701,5790894,8520807,2011.csv,2011,40.462653600714546,59.537346399285454
1822,The Beauty Inside,14301869,108083,14193786,2015.csv,2015,0.7557264019129248,99.24427359808708
1823,Unsane,14293601,7732899,6560702,2018.csv,2018,54.10042577794078,45.89957422205922
1824,Colette,14273033,5137622,9135411,2018.csv,2018,35.99530667378124,64.00469332621876
1825,La Belle Époque,14233465,0,14233465,2019.csv,2019,0.0,100.0
1826,Ya veremos,14134723,4165949,9968774,2018.csv,2018,29.473156283289033,70.52684371671096
1827,Shaandaar,14120808,521794,13599014,2015.csv,2015,3.695213475036273,96.30478652496373
1828,Red Lights,14107313,52624,14054689,2012.csv,2012,0.37302638709440983,99.62697361290559
1829,Seeking Justice,14089528,411746,13677782,2011.csv,2011,2.922354815576505,97.0776451844235
